ID Patient, Illness, Patient X, Patient Y, ID Ambulance, Ambulance Specialty, Ambulance X, Ambulance Y, Distance A→P, Availability,Accepted, Hospital ID, Hospital X,Hospital Y,Hospital Specialty,Distance,Chosen Hospital
p23,blood,70,78,a35,bones,79,5,73,true,No,h81,64,61,brain,18,No
p23,blood,70,78,a60,brain,70,40,38,false,No,h68,3,85,heart,67,No
p23,blood,70,78,a72,blood,69,13,65,true,No,h56,45,76,blood,25,No
p23,blood,70,78,a84,bones,75,31,47,false,No,h20,86,3,bones,76,No
p23,blood,70,78,a38,brain,71,75,3,false,No,h44,85,39,blood,41,No
p23,blood,70,78,a14,blood,3,97,69,true,No,h32,18,10,brain,85,No
p23,blood,70,78,a26,brain,55,12,67,true,No,h90,57,2,bones,77,No
p23,blood,70,78,a17,blood,22,28,69,true,No,h6,82,96,blood,21,No
p23,blood,70,78,a29,heart,14,29,74,false,No,h89,3,75,bones,67,No
p23,blood,70,78,a81,brain,33,84,37,true,No,h87,50,73,blood,20,No
p23,blood,70,78,a93,brain,33,100,43,true,No,h51,70,13,heart,65,No
p23,blood,70,78,a19,heart,35,60,39,true,No,h75,66,45,heart,33,No
p23,blood,70,78,a90,bones,86,18,62,true,No,h8,37,94,blood,36,No
p23,blood,70,78,a91,brain,28,41,55,true,No,h63,13,53,heart,62,No
p23,blood,70,78,a16,heart,7,40,73,true,No,h53,82,87,brain,15,No
p23,blood,70,78,a70,blood,90,18,63,true,No,h77,31,70,bones,39,No
p23,blood,70,78,a9,blood,45,1,80,true,No,h41,1,93,bones,70,No
p23,blood,70,78,a82,blood,38,84,32,true,No,h84,43,39,heart,47,No
p23,blood,70,78,a28,brain,7,22,84,true,No,h96,97,45,blood,42,No
p23,blood,70,78,a98,bones,58,37,42,true,No,h60,42,95,blood,32,No
p23,blood,70,78,a94,blood,24,60,49,true,No,h86,100,72,bones,30,No
p23,blood,70,78,a86,heart,49,83,21,false,No,h3,94,17,heart,65,No
p23,blood,70,78,a5,blood,96,5,77,false,No,h72,72,47,blood,31,No
p23,blood,70,78,a74,brain,4,34,79,false,No,h99,53,69,heart,19,No
p23,blood,70,78,a36,blood,91,81,21,true,No,h5,74,83,heart,6,No
p23,blood,70,78,a50,brain,36,28,60,true,No,h98,5,53,blood,69,No
p23,blood,70,78,a48,heart,42,3,80,true,No,h13,5,13,blood,91,No
p23,blood,70,78,a62,brain,41,64,32,true,No,h74,97,56,blood,34,No
p23,blood,70,78,a12,bones,28,20,71,true,No,h25,21,27,bones,70,No
p23,blood,70,78,a24,bones,10,4,95,true,No,h37,1,96,blood,71,No
p23,blood,70,78,a56,brain,62,68,12,false,No,h49,7,35,brain,76,No
p23,blood,70,78,a68,brain,17,5,90,true,No,h33,89,9,brain,71,No
p23,blood,70,78,a44,bones,15,46,63,false,No,h45,59,39,brain,40,No
p23,blood,70,78,a32,bones,22,25,71,false,No,h15,64,15,blood,63,No
p23,blood,70,78,a20,brain,90,2,78,true,No,h19,51,17,heart,63,No
p23,blood,70,78,a40,bones,29,90,42,true,No,h76,16,64,heart,55,No
p23,blood,70,78,a46,blood,10,36,73,true,No,h65,33,34,blood,57,No
p23,blood,70,78,a58,heart,74,9,69,true,No,h40,12,34,blood,72,No
p23,blood,70,78,a34,bones,100,28,58,true,No,h43,87,70,heart,18,No
p23,blood,70,78,a22,bones,67,66,12,true,No,h7,49,14,blood,67,No
p23,blood,70,78,a76,heart,70,68,10,true,No,h69,87,1,brain,78,No
p23,blood,70,78,a3,bones,58,48,32,true,No,h17,12,72,bones,58,No
p23,blood,70,78,a64,bones,59,76,11,true,No,h21,58,96,blood,21,No
p23,blood,70,78,a52,brain,59,9,69,true,No,h31,58,55,brain,25,No
p23,blood,70,78,a66,heart,53,6,73,true,No,h55,43,20,bones,63,No
p23,blood,70,78,a78,heart,15,76,55,false,No,h100,84,9,brain,70,No
p23,blood,70,78,a54,blood,76,61,18,true,No,h4,24,86,bones,46,No
p23,blood,70,78,a1,brain,72,84,6,false,No,h67,78,42,heart,36,No
p23,blood,70,78,a42,blood,85,16,63,true,No,h92,31,11,heart,77,No
p23,blood,70,78,a30,blood,36,71,34,false,No,h80,73,60,blood,18,No
p23,blood,70,78,a43,heart,51,54,30,true,No,h79,89,97,bones,26,No
p23,blood,70,78,a31,bones,57,31,48,false,No,h94,10,87,bones,60,No
p23,blood,70,78,a7,heart,27,21,71,true,No,h71,61,94,blood,18,No
p23,blood,70,78,a80,brain,57,40,40,true,No,h83,31,98,heart,43,No
p23,blood,70,78,a92,blood,20,71,50,false,No,h70,53,77,blood,17,Yes
p23,blood,70,78,a18,heart,100,91,32,true,No,h73,46,23,heart,60,No
p23,blood,70,78,a88,blood,96,85,26,true,No,h95,95,9,bones,73,No
p23,blood,70,78,a10,brain,19,17,79,true,No,h82,46,6,heart,75,No
p23,blood,70,78,a39,brain,49,66,24,true,No,h97,88,56,heart,28,No
p23,blood,70,78,a27,blood,86,20,60,false,No,h1,84,58,heart,24,No
p23,blood,70,78,a71,bones,18,37,66,true,No,h2,6,23,blood,84,No
p23,blood,70,78,a15,heart,60,75,10,false,No,h61,100,33,brain,54,No
p23,blood,70,78,a83,heart,34,76,36,true,No,h85,34,40,blood,52,No
p23,blood,70,78,a95,bones,87,87,19,true,No,h50,100,49,blood,41,No
p23,blood,70,78,a69,bones,92,44,40,false,No,h62,11,79,heart,59,No
p23,blood,70,78,a45,heart,67,21,57,false,No,h91,9,18,blood,85,No
p23,blood,70,78,a57,heart,91,13,68,true,No,h78,96,95,bones,31,No
p23,blood,70,78,a33,blood,58,95,20,true,No,h66,67,49,brain,29,No
p23,blood,70,78,a21,brain,37,15,71,true,No,h30,73,100,blood,22,No
p23,blood,70,78,a49,brain,21,10,83,true,No,h54,21,12,blood,82,No
p23,blood,70,78,a37,heart,87,47,35,true,No,h42,57,88,heart,16,No
p23,blood,70,78,a61,heart,69,6,72,true,No,h58,21,39,blood,62,No
p23,blood,70,78,a13,heart,28,6,83,true,No,h39,86,17,heart,63,No
p23,blood,70,78,a73,bones,17,2,92,true,No,h46,90,6,blood,74,No
p23,blood,70,78,a25,blood,61,59,21,true,No,h29,55,14,bones,65,No
p23,blood,70,78,a97,brain,8,93,63,true,No,h27,26,89,heart,45,No
p23,blood,70,78,a85,heart,94,20,62,true,No,h52,56,95,heart,22,No
p23,blood,70,78,a8,heart,36,100,40,false,No,h57,32,68,heart,39,No
p23,blood,70,78,a99,bones,33,27,63,true,No,h88,2,12,brain,94,No
p23,blood,70,78,a87,bones,5,89,65,true,No,h64,45,80,bones,25,No
p23,blood,70,78,a75,heart,4,63,67,true,No,h10,88,67,bones,21,No
p23,blood,70,78,a6,brain,31,56,44,true,No,h38,28,37,brain,58,No
p23,blood,70,78,a63,blood,7,5,96,true,No,h14,2,3,blood,101,No
p23,blood,70,78,a89,bones,30,31,61,true,No,h24,51,2,blood,78,No
p23,blood,70,78,a4,heart,15,61,57,true,No,h12,20,61,heart,52,No
p23,blood,70,78,a77,bones,28,51,49,true,No,h48,80,75,bones,10,No
p23,blood,70,78,a100,blood,25,7,84,true,No,h34,63,39,brain,39,No
p23,blood,70,78,a65,brain,67,75,4,false,No,h22,70,25,brain,53,No
p23,blood,70,78,a53,brain,45,75,25,false,No,h36,33,51,heart,45,No
p23,blood,70,78,a79,bones,49,50,35,true,No,h16,84,55,blood,26,No
p23,blood,70,78,a41,bones,8,81,62,true,No,h28,52,11,heart,69,No
p23,blood,70,78,a2,blood,81,80,11,true,Yes,h26,27,58,bones,47,No
p23,blood,70,78,a55,blood,55,82,15,true,No,h18,58,34,blood,45,No
p23,blood,70,78,a67,heart,29,54,47,true,No,h9,38,67,heart,33,No
p24,bones,58,74,a96,blood,29,39,45,true,No,h47,79,62,blood,24,No
p24,bones,58,74,a47,brain,81,56,29,true,No,h59,31,38,bones,45,No
p24,bones,58,74,a51,brain,53,8,66,true,No,h5,74,83,heart,18,No
p24,bones,58,74,a59,brain,2,44,63,true,No,h3,94,17,heart,67,No
p24,bones,58,74,a23,bones,84,33,48,true,No,h77,31,70,bones,27,No
p24,bones,58,74,a11,bones,64,48,26,true,No,h44,85,39,blood,44,No
p24,bones,58,74,a35,bones,79,5,72,true,No,h86,100,72,bones,42,No
p24,bones,58,74,a60,brain,70,40,36,false,No,h20,86,3,bones,76,No
p24,bones,58,74,a72,blood,69,13,61,true,No,h72,72,47,blood,30,No
p24,bones,58,74,a84,bones,75,31,46,false,No,h60,42,95,blood,26,No
p24,bones,58,74,a38,brain,71,75,13,false,No,h98,5,53,blood,57,No
p24,bones,58,74,a14,blood,3,97,59,true,No,h87,50,73,blood,8,No
p24,bones,58,74,a26,brain,55,12,62,true,No,h75,66,45,heart,30,No
p24,bones,58,74,a17,blood,22,28,58,true,No,h11,7,26,brain,70,No
p24,bones,58,74,a29,heart,14,29,62,false,No,h41,1,93,bones,60,No
p24,bones,58,74,a81,brain,33,84,26,true,No,h32,18,10,brain,75,No
p24,bones,58,74,a93,brain,33,100,36,true,No,h96,97,45,blood,48,No
p24,bones,58,74,a19,heart,35,60,26,true,No,h25,21,27,bones,59,No
p24,bones,58,74,a90,bones,86,18,62,true,No,h93,9,89,brain,51,No
p24,bones,58,74,a91,brain,28,41,44,true,No,h89,3,75,bones,55,No
p24,bones,58,74,a16,heart,7,40,61,true,No,h56,45,76,blood,13,No
p24,bones,58,74,a70,blood,90,18,64,true,No,h51,70,13,heart,62,No
p24,bones,58,74,a9,blood,45,1,74,true,No,h13,5,13,blood,80,No
p24,bones,58,74,a82,blood,38,84,22,true,No,h90,57,2,bones,72,No
p24,bones,58,74,a28,brain,7,22,72,true,No,h65,33,34,blood,47,No
p24,bones,58,74,a98,bones,58,37,37,true,No,h81,64,61,brain,14,No
p24,bones,58,74,a94,blood,24,60,36,true,No,h23,36,47,brain,34,No
p24,bones,58,74,a86,heart,49,83,12,false,No,h35,56,37,brain,37,No
p24,bones,58,74,a5,blood,96,5,78,false,No,h99,53,69,heart,7,No
p24,bones,58,74,a74,brain,4,34,67,false,No,h8,37,94,blood,29,No
p24,bones,58,74,a36,blood,91,81,33,true,No,h53,82,87,brain,27,No
p24,bones,58,74,a50,brain,36,28,50,true,No,h84,43,39,heart,38,No
p24,bones,58,74,a48,heart,42,3,72,true,No,h63,13,53,heart,49,No
p24,bones,58,74,a62,brain,41,64,19,true,No,h68,3,85,heart,56,No
p24,bones,58,74,a12,bones,28,20,61,true,No,h74,97,56,blood,42,No
p24,bones,58,74,a24,bones,10,4,84,true,No,h15,64,15,blood,59,No
p24,bones,58,74,a56,brain,62,68,7,false,No,h57,32,68,heart,26,No
p24,bones,58,74,a68,brain,17,5,80,true,No,h27,26,89,heart,35,No
p24,bones,58,74,a44,bones,15,46,51,false,No,h76,16,64,heart,43,No
p24,bones,58,74,a32,bones,22,25,60,false,No,h6,82,96,blood,32,No
p24,bones,58,74,a20,brain,90,2,78,true,No,h88,2,12,brain,83,No
p24,bones,58,74,a40,bones,29,90,33,true,No,h67,78,42,heart,37,No
p24,bones,58,74,a46,blood,10,36,61,true,No,h55,43,20,bones,56,No
p24,bones,58,74,a58,heart,74,9,66,true,No,h85,34,40,blood,41,No
p24,bones,58,74,a34,bones,100,28,62,true,No,h2,6,23,blood,72,No
p24,bones,58,74,a22,bones,67,66,12,true,No,h61,100,33,brain,58,No
p24,bones,58,74,a76,heart,70,68,13,true,No,h50,100,49,blood,48,No
p24,bones,58,74,a3,bones,58,48,26,true,No,h1,84,58,heart,30,No
p24,bones,58,74,a64,bones,59,76,2,true,Yes,h31,58,55,brain,19,No
p24,bones,58,74,a52,brain,59,9,65,true,No,h83,31,98,heart,36,No
p24,bones,58,74,a66,heart,53,6,68,true,No,h95,95,9,bones,74,No
p24,bones,58,74,a78,heart,15,76,43,false,No,h71,61,94,blood,20,No
p24,bones,58,74,a54,blood,76,61,22,true,No,h7,49,14,blood,60,No
p24,bones,58,74,a1,brain,72,84,17,false,No,h94,10,87,bones,49,No
p24,bones,58,74,a42,blood,85,16,63,true,No,h70,53,77,blood,5,No
p24,bones,58,74,a30,blood,36,71,22,false,No,h82,46,6,heart,69,No
p24,bones,58,74,a43,heart,51,54,21,true,No,h80,73,60,blood,20,No
p24,bones,58,74,a31,bones,57,31,43,false,No,h97,88,56,heart,34,No
p24,bones,58,74,a7,heart,27,21,61,true,No,h40,12,34,blood,60,No
p24,bones,58,74,a80,brain,57,40,34,true,No,h79,89,97,bones,38,No
p24,bones,58,74,a92,blood,20,71,38,false,No,h73,46,23,heart,52,No
p24,bones,58,74,a18,heart,100,91,45,true,No,h9,38,67,heart,21,No
p24,bones,58,74,a10,brain,19,17,69,true,No,h45,59,39,brain,35,No
p24,bones,58,74,a88,blood,96,85,39,true,No,h49,7,35,brain,64,No
p24,bones,58,74,a39,brain,49,66,12,true,No,h100,84,9,brain,70,No
p24,bones,58,74,a27,blood,86,20,60,false,No,h17,12,72,bones,46,No
p24,bones,58,74,a71,bones,18,37,54,true,No,h29,55,14,bones,60,No
p24,bones,58,74,a83,heart,34,76,24,true,No,h69,87,1,brain,78,No
p24,bones,58,74,a15,heart,60,75,2,false,No,h64,45,80,bones,14,Yes
p24,bones,58,74,a69,bones,92,44,45,false,No,h33,89,9,brain,72,No
p24,bones,58,74,a95,bones,87,87,31,true,No,h21,58,96,blood,22,No
p24,bones,58,74,a45,heart,67,21,53,false,No,h39,86,17,heart,63,No
p24,bones,58,74,a57,heart,91,13,69,true,No,h19,51,17,heart,57,No
p24,bones,58,74,a33,blood,58,95,21,true,No,h30,73,100,blood,30,No
p24,bones,58,74,a21,brain,37,15,62,true,No,h54,21,12,blood,72,No
p24,bones,58,74,a49,brain,21,10,73,true,No,h37,1,96,blood,61,No
p24,bones,58,74,a37,heart,87,47,39,true,No,h4,24,86,bones,36,No
p24,bones,58,74,a61,heart,69,6,68,true,No,h92,31,11,heart,68,No
p24,bones,58,74,a13,heart,28,6,74,true,No,h66,67,49,brain,26,No
p24,bones,58,74,a73,bones,17,2,82,true,No,h52,56,95,heart,21,No
p24,bones,58,74,a97,brain,8,93,53,true,No,h78,96,95,bones,43,No
p24,bones,58,74,a25,blood,61,59,15,true,No,h62,11,79,heart,47,No
p24,bones,58,74,a85,heart,94,20,64,true,No,h43,87,70,heart,29,No
p24,bones,58,74,a8,heart,36,100,34,false,No,h91,9,18,blood,74,No
p24,bones,58,74,a99,bones,33,27,53,true,No,h46,90,6,blood,75,No
p24,bones,58,74,a87,bones,5,89,55,true,No,h58,21,39,blood,50,No
p24,bones,58,74,a75,heart,4,63,55,true,No,h42,57,88,heart,14,No
p24,bones,58,74,a6,brain,31,56,32,true,No,h10,88,67,bones,30,No
p24,bones,58,74,a63,blood,7,5,85,true,No,h36,33,51,heart,33,No
p24,bones,58,74,a89,bones,30,31,51,true,No,h38,28,37,brain,47,No
p24,bones,58,74,a4,heart,15,61,44,true,No,h48,80,75,bones,22,No
p24,bones,58,74,a77,bones,28,51,37,true,No,h34,63,39,brain,35,No
p24,bones,58,74,a100,blood,25,7,74,true,No,h12,20,61,heart,40,No
p24,bones,58,74,a65,brain,67,75,9,false,No,h22,70,25,brain,50,No
p24,bones,58,74,a53,brain,45,75,13,false,No,h24,51,2,blood,72,No
p24,bones,58,74,a79,bones,49,50,25,true,No,h14,2,3,blood,90,No
p24,bones,58,74,a41,bones,8,81,50,true,No,h18,58,34,blood,40,No
p24,bones,58,74,a2,blood,81,80,23,false,No,h26,27,58,bones,34,No
p24,bones,58,74,a55,blood,55,82,8,true,No,h28,52,11,heart,63,No
p24,bones,58,74,a67,heart,29,54,35,true,No,h16,84,55,blood,32,No
p25,brain,69,70,a96,blood,29,39,50,true,No,h23,36,47,brain,40,No
p25,brain,69,70,a47,brain,81,56,18,true,Yes,h87,50,73,blood,19,No
p25,brain,69,70,a51,brain,53,8,64,true,No,h8,37,94,blood,40,No
p25,brain,69,70,a59,brain,2,44,71,true,No,h63,13,53,heart,58,No
p25,brain,69,70,a23,bones,84,33,39,true,No,h41,1,93,bones,71,No
p25,brain,69,70,a11,bones,64,48,22,true,No,h60,42,95,blood,36,No
p25,brain,69,70,a35,bones,79,5,65,true,No,h3,94,17,heart,58,No
p25,brain,69,70,a60,brain,70,40,30,false,No,h99,53,69,heart,16,No
p25,brain,69,70,a72,blood,69,13,57,true,No,h32,18,10,brain,78,No
p25,brain,69,70,a84,bones,75,31,39,false,No,h44,85,39,blood,34,No
p25,brain,69,70,a38,brain,71,75,5,false,No,h51,70,13,heart,57,No
p25,brain,69,70,a14,blood,3,97,71,true,No,h86,100,72,bones,31,No
p25,brain,69,70,a26,brain,55,12,59,true,No,h77,31,70,bones,38,No
p25,brain,69,70,a17,blood,22,28,63,true,No,h89,3,75,bones,66,No
p25,brain,69,70,a29,heart,14,29,68,false,No,h6,82,96,blood,29,No
p25,brain,69,70,a81,brain,33,84,38,true,No,h20,86,3,bones,69,No
p25,brain,69,70,a93,brain,33,100,46,true,No,h90,57,2,bones,69,No
p25,brain,69,70,a19,heart,35,60,35,true,No,h68,3,85,heart,67,No
p25,brain,69,70,a90,bones,86,18,54,true,No,h53,82,87,brain,21,No
p25,brain,69,70,a91,brain,28,41,50,true,No,h11,7,26,brain,76,No
p25,brain,69,70,a16,heart,7,40,68,true,No,h47,79,62,blood,12,No
p25,brain,69,70,a70,blood,90,18,56,true,No,h35,56,37,brain,35,No
p25,brain,69,70,a9,blood,45,1,73,true,No,h59,31,38,bones,49,No
p25,brain,69,70,a82,blood,38,84,34,true,No,h93,9,89,brain,62,No
p25,brain,69,70,a28,brain,7,22,78,true,No,h81,64,61,brain,10,Yes
p25,brain,69,70,a98,bones,58,37,34,true,No,h56,45,76,blood,24,No
p25,brain,69,70,a94,blood,24,60,46,true,No,h75,66,45,heart,25,No
p25,brain,69,70,a86,heart,49,83,23,false,No,h65,33,34,blood,50,No
p25,brain,69,70,a5,blood,96,5,70,false,No,h84,43,39,heart,40,No
p25,brain,69,70,a74,brain,4,34,74,false,No,h96,97,45,blood,37,No
p25,brain,69,70,a36,blood,91,81,24,true,No,h72,72,47,blood,23,No
p25,brain,69,70,a50,brain,36,28,53,true,No,h69,87,1,brain,71,No
p25,brain,69,70,a62,brain,41,64,28,true,No,h19,51,17,heart,55,No
p25,brain,69,70,a48,heart,42,3,72,true,No,h45,59,39,brain,32,No
p25,brain,69,70,a12,bones,28,20,64,true,No,h33,89,9,brain,64,No
p25,brain,69,70,a24,bones,10,4,88,true,No,h74,97,56,blood,31,No
p25,brain,69,70,a56,brain,62,68,7,false,No,h21,58,96,blood,28,No
p25,brain,69,70,a68,brain,17,5,83,true,No,h37,1,96,blood,72,No
p25,brain,69,70,a44,bones,15,46,59,false,No,h29,55,14,bones,57,No
p25,brain,69,70,a32,bones,22,25,65,false,No,h57,32,68,heart,37,No
p25,brain,69,70,a20,brain,90,2,71,true,No,h9,38,67,heart,31,No
p25,brain,69,70,a40,bones,29,90,44,true,No,h49,7,35,brain,71,No
p25,brain,69,70,a46,blood,10,36,68,true,No,h15,64,15,blood,55,No
p25,brain,69,70,a58,heart,74,9,61,true,No,h25,21,27,bones,64,No
p25,brain,69,70,a34,bones,100,28,52,true,No,h27,26,89,heart,47,No
p25,brain,69,70,a22,bones,67,66,4,true,No,h17,12,72,bones,57,No
p25,brain,69,70,a76,heart,70,68,2,true,No,h39,86,17,heart,55,No
p25,brain,69,70,a3,bones,58,48,24,true,No,h76,16,64,heart,53,No
p25,brain,69,70,a64,bones,59,76,11,false,No,h64,45,80,bones,26,No
p25,brain,69,70,a52,brain,59,9,61,true,No,h7,49,14,blood,59,No
p25,brain,69,70,a66,heart,53,6,65,true,No,h13,5,13,blood,85,No
p25,brain,69,70,a78,heart,15,76,54,false,No,h98,5,53,blood,66,No
p25,brain,69,70,a54,blood,76,61,11,true,No,h5,74,83,heart,13,No
p25,brain,69,70,a1,brain,72,84,14,false,No,h88,2,12,brain,88,No
p25,brain,69,70,a42,blood,85,16,56,true,No,h40,12,34,blood,67,No
p25,brain,69,70,a30,blood,36,71,33,false,No,h52,56,95,heart,28,No
p25,brain,69,70,a43,heart,51,54,24,true,No,h43,87,70,heart,18,No
p25,brain,69,70,a31,bones,57,31,40,false,No,h31,58,55,brain,18,No
p25,brain,69,70,a7,heart,27,21,64,true,No,h67,78,42,heart,29,No
p25,brain,69,70,a80,brain,57,40,32,true,No,h55,43,20,bones,56,No
p25,brain,69,70,a92,blood,20,71,49,false,No,h100,84,9,brain,62,No
p25,brain,69,70,a18,heart,100,91,37,true,No,h4,24,86,bones,47,No
p25,brain,69,70,a88,blood,96,85,30,true,No,h92,31,11,heart,70,No
p25,brain,69,70,a10,brain,19,17,72,true,No,h80,73,60,blood,10,No
p25,brain,69,70,a39,brain,49,66,20,true,No,h79,89,97,bones,33,No
p25,brain,69,70,a27,blood,86,20,52,false,No,h94,10,87,bones,61,No
p25,brain,69,70,a71,bones,18,37,60,true,No,h70,53,77,blood,17,No
p25,brain,69,70,a83,heart,34,76,35,true,No,h82,46,6,heart,68,No
p25,brain,69,70,a15,heart,60,75,10,false,No,h83,31,98,heart,47,No
p25,brain,69,70,a95,bones,87,87,24,true,No,h95,95,9,bones,66,No
p25,brain,69,70,a69,bones,92,44,34,false,No,h71,61,94,blood,25,No
p25,brain,69,70,a45,heart,67,21,49,false,No,h73,46,23,heart,52,No
p25,brain,69,70,a57,heart,91,13,61,true,No,h85,34,40,blood,46,No
p25,brain,69,70,a33,blood,58,95,27,true,No,h97,88,56,heart,23,No
p25,brain,69,70,a21,brain,37,15,63,true,No,h1,84,58,heart,19,No
p25,brain,69,70,a49,brain,21,10,76,true,No,h2,6,23,blood,78,No
p25,brain,69,70,a37,heart,87,47,29,true,No,h61,100,33,brain,48,No
p25,brain,69,70,a61,heart,69,6,64,true,No,h50,100,49,blood,37,No
p25,brain,69,70,a13,heart,28,6,76,true,No,h62,11,79,heart,58,No
p25,brain,69,70,a73,bones,17,2,85,true,No,h91,9,18,blood,79,No
p25,brain,69,70,a25,blood,61,59,13,true,No,h78,96,95,bones,36,No
p25,brain,69,70,a97,brain,8,93,65,true,No,h66,67,49,brain,21,No
p25,brain,69,70,a85,heart,94,20,55,true,No,h30,73,100,blood,30,No
p25,brain,69,70,a8,heart,36,100,44,false,No,h54,21,12,blood,75,No
p25,brain,69,70,a99,bones,33,27,56,true,No,h42,57,88,heart,21,No
p25,brain,69,70,a87,bones,5,89,66,true,No,h46,90,6,blood,67,No
p25,brain,69,70,a75,heart,4,63,65,true,No,h58,21,39,blood,57,No
p25,brain,69,70,a6,brain,31,56,40,true,No,h10,88,67,bones,19,No
p25,brain,69,70,a63,blood,7,5,89,true,No,h36,33,51,heart,40,No
p25,brain,69,70,a89,bones,30,31,55,true,No,h48,80,75,bones,12,No
p25,brain,69,70,a4,heart,15,61,54,true,No,h34,63,39,brain,31,No
p25,brain,69,70,a77,bones,28,51,45,true,No,h22,70,25,brain,45,No
p25,brain,69,70,a100,blood,25,7,76,true,No,h38,28,37,brain,52,No
p25,brain,69,70,a65,brain,67,75,5,false,No,h12,20,61,heart,49,No
p25,brain,69,70,a53,brain,45,75,24,false,No,h24,51,2,blood,70,No
p25,brain,69,70,a79,bones,49,50,28,true,No,h14,2,3,blood,94,No
p25,brain,69,70,a41,bones,8,81,61,true,No,h18,58,34,blood,37,No
p25,brain,69,70,a2,blood,81,80,15,false,No,h26,27,58,bones,43,No
p25,brain,69,70,a55,blood,55,82,18,true,No,h16,84,55,blood,21,No
p25,brain,69,70,a67,heart,29,54,43,true,No,h28,52,11,heart,61,No
p26,blood,93,79,a96,blood,29,39,75,true,No,h23,36,47,brain,65,No
p26,blood,93,79,a47,brain,81,56,25,false,No,h47,79,62,blood,22,No
p26,blood,93,79,a59,brain,2,44,97,true,No,h59,31,38,bones,74,No
p26,blood,93,79,a23,bones,84,33,46,true,No,h11,7,26,brain,101,No
p26,blood,93,79,a11,bones,64,48,42,true,No,h56,45,76,blood,48,No
p26,blood,93,79,a60,brain,70,40,45,false,No,h20,86,3,bones,76,No
p26,blood,93,79,a35,bones,79,5,75,true,No,h68,3,85,heart,90,No
p26,blood,93,79,a72,blood,69,13,70,true,No,h90,57,2,bones,85,No
p26,blood,93,79,a84,bones,75,31,51,false,No,h6,82,96,blood,20,Yes
p26,blood,93,79,a38,brain,71,75,22,false,No,h89,3,75,bones,90,No
p26,blood,93,79,a14,blood,3,97,91,true,No,h87,50,73,blood,43,No
p26,blood,93,79,a26,brain,55,12,77,true,No,h63,13,53,heart,84,No
p26,blood,93,79,a17,blood,22,28,87,true,No,h8,37,94,blood,57,No
p26,blood,93,79,a29,heart,14,29,93,false,No,h75,66,45,heart,43,No
p26,blood,93,79,a81,brain,33,84,60,true,No,h51,70,13,heart,69,No
p26,blood,93,79,a93,brain,33,100,63,true,No,h41,1,93,bones,93,No
p26,blood,93,79,a19,heart,35,60,61,true,No,h77,31,70,bones,62,No
p26,blood,93,79,a90,bones,86,18,61,true,No,h32,18,10,brain,101,No
p26,blood,93,79,a91,brain,28,41,75,true,No,h53,82,87,brain,13,No
p26,blood,93,79,a16,heart,7,40,94,true,No,h44,85,39,blood,40,No
p26,blood,93,79,a70,blood,90,18,61,true,No,h93,9,89,brain,84,No
p26,blood,93,79,a9,blood,45,1,91,true,No,h81,64,61,brain,34,No
p26,blood,93,79,a82,blood,38,84,55,true,No,h74,97,56,blood,23,No
p26,blood,93,79,a28,brain,7,22,103,true,No,h5,74,83,heart,19,No
p26,blood,93,79,a94,blood,24,60,71,true,No,h98,5,53,blood,91,No
p26,blood,93,79,a86,heart,49,83,44,false,No,h13,5,13,blood,110,No
p26,blood,93,79,a5,blood,96,5,74,false,No,h49,7,35,brain,96,No
p26,blood,93,79,a74,brain,4,34,99,false,No,h33,89,9,brain,70,No
p26,blood,93,79,a36,blood,91,81,2,true,Yes,h96,97,45,blood,34,No
p26,blood,93,79,a50,brain,36,28,76,true,No,h99,53,69,heart,41,No
p26,blood,93,79,a48,heart,42,3,91,true,No,h86,100,72,bones,9,No
p26,blood,93,79,a12,bones,28,20,87,true,No,h3,94,17,heart,62,No
p26,blood,93,79,a24,bones,10,4,111,true,No,h37,1,96,blood,93,No
p26,blood,93,79,a56,brain,62,68,32,false,No,h25,21,27,bones,88,No
p26,blood,93,79,a68,brain,17,5,106,true,No,h60,42,95,blood,53,No
p26,blood,93,79,a32,bones,22,25,89,false,No,h84,43,39,heart,64,No
p26,blood,93,79,a20,brain,90,2,77,true,No,h72,72,47,blood,38,No
p26,blood,93,79,a44,bones,15,46,84,false,No,h35,56,37,brain,55,No
p26,blood,93,79,a40,bones,29,90,64,true,No,h69,87,1,brain,78,No
p26,blood,93,79,a46,blood,10,36,93,true,No,h39,86,17,heart,62,No
p26,blood,93,79,a58,heart,74,9,72,true,No,h31,58,55,brain,42,No
p26,blood,93,79,a22,bones,67,66,29,true,No,h61,100,33,brain,46,No
p26,blood,93,79,a34,bones,100,28,51,true,No,h50,100,49,blood,30,No
p26,blood,93,79,a76,heart,70,68,25,true,No,h66,67,49,brain,39,No
p26,blood,93,79,a3,bones,58,48,46,true,No,h97,88,56,heart,23,No
p26,blood,93,79,a64,bones,59,76,34,false,No,h2,6,23,blood,103,No
p26,blood,93,79,a52,brain,59,9,77,true,No,h64,45,80,bones,48,No
p26,blood,93,79,a66,heart,53,6,83,true,No,h73,46,23,heart,73,No
p26,blood,93,79,a78,heart,15,76,78,false,No,h4,24,86,bones,69,No
p26,blood,93,79,a54,blood,76,61,24,true,No,h78,96,95,bones,16,No
p26,blood,93,79,a1,brain,72,84,21,false,No,h95,95,9,bones,70,No
p26,blood,93,79,a42,blood,85,16,63,true,No,h83,31,98,heart,64,No
